runinfo	epfile	date	sessionTime	run	trial	xdat	lat	fstCorrect	ErrCorr	AS	Count	Desc
141_y1_run1	A141_y1_Eprime_run1	05-23-2014	14:09:58	1	13	163	282	FALSE	TRUE	ASNue	2	
141_y1_run1	A141_y1_Eprime_run1	05-23-2014	14:09:58	1	14	182	318	TRUE	FALSE	ASRew	1	
141_y1_run1	A141_y1_Eprime_run1	05-23-2014	14:09:58	1	15	161	337	TRUE	FALSE	ASNue	1	
141_y1_run1	A141_y1_Eprime_run1	05-23-2014	14:09:58	1	16	164	365	TRUE	FALSE	ASNue	1	
141_y1_run1	A141_y1_Eprime_run1	05-23-2014	14:09:58	1	17	163	322	TRUE	FALSE	ASNue	1	
141_y1_run1	A141_y1_Eprime_run1	05-23-2014	14:09:58	1	18	184	318	TRUE	FALSE	ASRew	1	
141_y1_run1	A141_y1_Eprime_run1	05-23-2014	14:09:58	1	19	166	321	TRUE	FALSE	ASNue	1	
141_y1_run1	A141_y1_Eprime_run1	05-23-2014	14:09:58	1	20	182	353	TRUE	FALSE	ASRew	1	
141_y1_run1	A141_y1_Eprime_run1	05-23-2014	14:09:58	1	21	165	325	TRUE	FALSE	ASNue	1	
141_y1_run1	A141_y1_Eprime_run1	05-23-2014	14:09:58	1	22	161	302	TRUE	FALSE	ASNue	1	
141_y1_run1	A141_y1_Eprime_run1	05-23-2014	14:09:58	1	23	165	325	TRUE	FALSE	ASNue	1	
141_y1_run1	A141_y1_Eprime_run1	05-23-2014	14:09:58	1	24	181	389	TRUE	FALSE	ASRew	1	
141_y1_run1	A141_y1_Eprime_run1	05-23-2014	14:09:58	1	25	186	310	TRUE	FALSE	ASRew	1	
141_y1_run1	A141_y1_Eprime_run1	05-23-2014	14:09:58	1	26	183	325	TRUE	FALSE	ASRew	1	
141_y1_run1	A141_y1_Eprime_run1	05-23-2014	14:09:58	1	27	183	306	TRUE	FALSE	ASRew	1	
141_y1_run1	A141_y1_Eprime_run1	05-23-2014	14:09:58	1	28	162	81	TRUE	FALSE	ASNue	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	1	165	294	TRUE	FALSE	ASNue	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	2	181	325	TRUE	FALSE	ASRew	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	3	183	NA	FALSE	FALSE	ASRew	-1	average fixpos(0.000000) is off from baseline(130.500000)!
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	4	166	389	TRUE	FALSE	ASNue	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	5	163	337	TRUE	FALSE	ASNue	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	6	161	NA	FALSE	FALSE	ASNue	-1	start pos too far from center fix
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	7	162	NA	FALSE	FALSE	ASNue	-1	average fixpos(196.237500) is off from baseline(130.500000)!
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	8	185	444	TRUE	FALSE	ASRew	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	9	184	345	TRUE	FALSE	ASRew	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	10	161	NA	FALSE	FALSE	ASNue	-1	start pos too far from center fix
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	11	186	298	TRUE	FALSE	ASRew	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	12	162	321	TRUE	FALSE	ASNue	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	13	164	353	TRUE	FALSE	ASNue	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	14	165	389	TRUE	FALSE	ASNue	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	15	186	353	TRUE	FALSE	ASRew	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	16	181	NA	FALSE	FALSE	ASRew	-1	start pos too far from center fix
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	17	161	318	TRUE	FALSE	ASNue	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	18	166	NA	FALSE	FALSE	ASNue	-1	average fixpos(185.462500) is off from baseline(130.500000)!
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	19	165	504	TRUE	FALSE	ASNue	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	20	183	215	TRUE	FALSE	ASRew	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	21	164	NA	FALSE	FALSE	ASNue	-1	moving (4.983 px/60Hz) before target onset
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	22	163	NA	FALSE	FALSE	ASNue	-1	4 samples > 14 px (10.00 max) from 143.68 (base)
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	23	184	NA	FALSE	FALSE	ASRew	-1	poor tracking: sd of xpos Δ=46.375562
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	24	182	329	TRUE	FALSE	ASRew	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	25	166	306	FALSE	TRUE	ASNue	2	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	26	182	341	TRUE	FALSE	ASRew	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	27	186	318	TRUE	FALSE	ASRew	1	
141_y1_run2	A141_y1_Eprime_run2	05-23-2014	14:16:10	2	28	181	NA	FALSE	FALSE	ASRew	-1	4 samples > 26 px (10.00 max) from 150.31 (base)
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	1	182	345	TRUE	FALSE	ASRew	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	2	185	282	TRUE	FALSE	ASRew	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	3	181	349	TRUE	FALSE	ASRew	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	4	161	321	TRUE	FALSE	ASNue	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	5	164	337	TRUE	FALSE	ASNue	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	6	186	333	TRUE	FALSE	ASRew	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	7	165	487	TRUE	FALSE	ASNue	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	8	163	NA	FALSE	FALSE	ASNue	-1	moving (4.572 px/60Hz) before target onset
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	9	164	325	TRUE	FALSE	ASNue	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	10	184	NA	FALSE	FALSE	ASRew	-1	poor tracking: sd of xpos Δ=51.889502
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	11	183	346	TRUE	FALSE	ASRew	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	12	183	345	TRUE	FALSE	ASRew	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	13	182	270	TRUE	FALSE	ASRew	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	14	161	318	TRUE	FALSE	ASNue	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	15	165	NA	FALSE	FALSE	ASNue	-1	blink ends before any saccades
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	16	162	309	TRUE	FALSE	ASNue	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	17	166	306	TRUE	FALSE	ASNue	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	18	185	342	TRUE	FALSE	ASRew	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	19	184	NA	FALSE	FALSE	ASRew	-1	poor tracking: sd of xpos Δ=43.793895
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	20	186	393	TRUE	FALSE	ASRew	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	21	166	NA	FALSE	FALSE	ASNue	-1	average fixpos(214.475000) is off from baseline(130.500000)!
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	22	186	306	TRUE	FALSE	ASRew	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	23	163	381	TRUE	FALSE	ASNue	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	24	181	306	TRUE	FALSE	ASRew	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	25	161	401	TRUE	FALSE	ASNue	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	26	181	298	TRUE	FALSE	ASRew	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	27	162	309	TRUE	FALSE	ASNue	1	
141_y1_run3	A141_y1_Eprime_run3	05-23-2014	14:23:42	3	28	166	357	TRUE	FALSE	ASNue	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	1	162	325	TRUE	FALSE	ASNue	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	2	185	321	TRUE	FALSE	ASRew	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	3	181	295	TRUE	FALSE	ASRew	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	4	165	349	TRUE	FALSE	ASNue	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	5	185	NA	FALSE	FALSE	ASRew	-1	poor tracking: sd of xpos Δ=40.616158
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	6	181	329	TRUE	FALSE	ASRew	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	7	164	NA	FALSE	FALSE	ASNue	-1	average fixpos(180.816667) is off from baseline(130.500000)!
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	8	166	325	TRUE	FALSE	ASNue	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	9	165	329	TRUE	FALSE	ASNue	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	10	182	326	TRUE	FALSE	ASRew	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	11	184	321	TRUE	FALSE	ASRew	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	12	181	309	TRUE	FALSE	ASRew	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	13	162	325	TRUE	FALSE	ASNue	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	14	161	339	TRUE	FALSE	ASNue	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	15	186	389	TRUE	FALSE	ASRew	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	16	166	353	TRUE	FALSE	ASNue	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	17	183	349	TRUE	FALSE	ASRew	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	18	184	302	TRUE	FALSE	ASRew	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	19	163	345	TRUE	FALSE	ASNue	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	20	161	318	TRUE	FALSE	ASNue	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	21	166	381	TRUE	FALSE	ASNue	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	22	186	361	TRUE	FALSE	ASRew	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	23	186	354	TRUE	FALSE	ASRew	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	24	163	353	TRUE	FALSE	ASNue	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	25	161	314	FALSE	TRUE	ASNue	2	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	26	183	357	TRUE	FALSE	ASRew	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	27	182	242	TRUE	FALSE	ASRew	1	
141_y1_run4	A141_y1_Eprime_run4	05-23-2014	14:29:50	4	28	164	318	FALSE	TRUE	ASNue	2	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	1	164	298	TRUE	FALSE	ASNue	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	2	181	337	TRUE	FALSE	ASRew	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	3	166	329	TRUE	FALSE	ASNue	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	4	186	294	TRUE	FALSE	ASRew	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	5	184	306	TRUE	FALSE	ASRew	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	6	162	412	TRUE	FALSE	ASNue	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	7	186	286	TRUE	FALSE	ASRew	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	8	166	NA	FALSE	FALSE	ASNue	-1	4 samples > 36 px (10.00 max) from 133.30 (base)
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	9	161	357	TRUE	FALSE	ASNue	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	10	185	329	TRUE	FALSE	ASRew	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	11	181	333	TRUE	FALSE	ASRew	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	12	185	302	TRUE	FALSE	ASRew	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	13	163	365	TRUE	FALSE	ASNue	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	14	182	349	TRUE	FALSE	ASRew	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	15	161	333	TRUE	FALSE	ASNue	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	16	164	314	TRUE	FALSE	ASNue	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	17	163	318	TRUE	FALSE	ASNue	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	18	184	NA	FALSE	FALSE	ASRew	-1	4 samples > 34 px (10.00 max) from 120.22 (base)
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	19	166	314	TRUE	FALSE	ASNue	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	20	182	323	TRUE	FALSE	ASRew	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	21	165	310	TRUE	FALSE	ASNue	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	22	161	298	TRUE	FALSE	ASNue	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	23	165	310	TRUE	FALSE	ASNue	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	24	181	318	TRUE	FALSE	ASRew	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	25	186	329	TRUE	FALSE	ASRew	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	26	183	333	TRUE	FALSE	ASRew	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	27	183	337	TRUE	FALSE	ASRew	1	
141_y2_run1	A141_y2_Eprime_run1	05-22-2015	13:30:57	1	28	162	365	TRUE	FALSE	ASNue	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	1	164	432	TRUE	FALSE	ASNue	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	2	181	464	TRUE	FALSE	ASRew	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	3	166	484	TRUE	FALSE	ASNue	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	4	186	337	TRUE	FALSE	ASRew	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	5	184	409	TRUE	FALSE	ASRew	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	6	162	432	TRUE	FALSE	ASNue	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	7	186	349	TRUE	FALSE	ASRew	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	8	166	369	TRUE	FALSE	ASNue	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	9	161	436	TRUE	FALSE	ASNue	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	10	185	345	TRUE	FALSE	ASRew	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	11	181	349	TRUE	FALSE	ASRew	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	12	185	337	TRUE	FALSE	ASRew	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	13	163	492	TRUE	FALSE	ASNue	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	14	182	341	TRUE	FALSE	ASRew	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	15	161	314	TRUE	FALSE	ASNue	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	16	164	385	TRUE	FALSE	ASNue	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	17	163	488	TRUE	FALSE	ASNue	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	18	184	361	TRUE	FALSE	ASRew	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	19	166	397	TRUE	FALSE	ASNue	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	20	182	365	TRUE	FALSE	ASRew	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	21	165	401	TRUE	FALSE	ASNue	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	22	161	NA	FALSE	FALSE	ASNue	-1	moving (4.242 px/60Hz) before target onset
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	23	165	333	TRUE	FALSE	ASNue	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	24	181	314	TRUE	FALSE	ASRew	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	25	186	341	TRUE	FALSE	ASRew	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	26	183	349	TRUE	FALSE	ASRew	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	27	183	498	TRUE	FALSE	ASRew	1	
142_y1_run1	A142_y1_Eprime_run1	05-31-2014	10:07:33	1	28	162	496	TRUE	FALSE	ASNue	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	1	165	416	TRUE	FALSE	ASNue	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	2	181	337	TRUE	FALSE	ASRew	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	3	183	333	TRUE	FALSE	ASRew	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	4	166	361	TRUE	FALSE	ASNue	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	5	163	377	TRUE	FALSE	ASNue	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	6	161	476	TRUE	FALSE	ASNue	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	7	162	397	TRUE	FALSE	ASNue	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	8	185	353	TRUE	FALSE	ASRew	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	9	184	369	TRUE	FALSE	ASRew	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	10	161	353	TRUE	FALSE	ASNue	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	11	186	NA	FALSE	FALSE	ASRew	-1	moving (5.333 px/60Hz) before target onset
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	12	162	519	TRUE	FALSE	ASNue	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	13	164	361	TRUE	FALSE	ASNue	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	14	165	373	TRUE	FALSE	ASNue	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	15	186	NA	FALSE	FALSE	ASRew	-1	moving (-Inf px/60Hz) before target onset
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	16	181	385	TRUE	FALSE	ASRew	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	17	161	NA	FALSE	FALSE	ASNue	-1	4 samples > 22 px (10.00 max) from 145.18 (base)
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	18	166	337	TRUE	FALSE	ASNue	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	19	165	337	TRUE	FALSE	ASNue	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	20	183	365	TRUE	FALSE	ASRew	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	21	164	393	TRUE	FALSE	ASNue	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	22	163	496	TRUE	FALSE	ASNue	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	23	184	80	TRUE	FALSE	ASRew	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	24	182	496	TRUE	FALSE	ASRew	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	25	166	357	TRUE	FALSE	ASNue	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	26	182	365	TRUE	FALSE	ASRew	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	27	186	318	TRUE	FALSE	ASRew	1	
142_y1_run2	A142_y1_Eprime_run2	05-31-2014	10:13:37	2	28	181	389	TRUE	FALSE	ASRew	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	1	182	361	TRUE	FALSE	ASRew	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	2	185	409	TRUE	FALSE	ASRew	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	3	181	329	TRUE	FALSE	ASRew	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	4	161	321	TRUE	FALSE	ASNue	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	5	164	329	TRUE	FALSE	ASNue	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	6	186	NA	FALSE	FALSE	ASRew	-1	moving (4.523 px/60Hz) before target onset
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	7	165	96	TRUE	FALSE	ASNue	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	8	163	357	TRUE	FALSE	ASNue	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	9	164	393	TRUE	FALSE	ASNue	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	10	184	303	TRUE	FALSE	ASRew	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	11	183	488	TRUE	FALSE	ASRew	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	12	183	385	TRUE	FALSE	ASRew	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	13	182	353	TRUE	FALSE	ASRew	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	14	161	393	TRUE	FALSE	ASNue	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	15	165	389	TRUE	FALSE	ASNue	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	16	162	420	TRUE	FALSE	ASNue	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	17	166	381	TRUE	FALSE	ASNue	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	18	185	416	TRUE	FALSE	ASRew	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	19	184	373	TRUE	FALSE	ASRew	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	20	186	377	TRUE	FALSE	ASRew	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	21	166	NA	FALSE	FALSE	ASNue	-1	average fixpos(191.837500) is off from baseline(130.500000)!
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	22	186	314	TRUE	FALSE	ASRew	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	23	163	440	TRUE	FALSE	ASNue	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	24	181	393	TRUE	FALSE	ASRew	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	25	161	369	TRUE	FALSE	ASNue	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	26	181	302	TRUE	FALSE	ASRew	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	27	162	365	TRUE	FALSE	ASNue	1	
142_y1_run3	A142_y1_Eprime_run3	05-31-2014	10:19:43	3	28	166	318	TRUE	FALSE	ASNue	1	
142_y1_run4	A142_y1_Eprime_run4	05-31-2014	10:25:50	4	1	162	365	TRUE	FALSE	ASNue	1	
142_y1_run4	A142_y1_Eprime_run4	05-31-2014	10:25:50	4	2	185	325	TRUE	FALSE	ASRew	1	
142_y1_run4	A142_y1_Eprime_run4	05-31-2014	10:25:50	4	3	181	409	FALSE	TRUE	ASRew	2	
142_y1_run4	A142_y1_Eprime_run4	05-31-2014	10:25:50	4	4	165	338	TRUE	FALSE	ASNue	1	
142_y1_run4	A142_y1_Eprime_run4	05-31-2014	10:25:50	4	5	185	365	TRUE	FALSE	ASRew	1	
142_y1_run4	A142_y1_Eprime_run4	05-31-2014	10:25:50	4	6	181	361	TRUE	FALSE	ASRew	1	
142_y1_run4	A142_y1_Eprime_run4	05-31-2014	10:25:50	4	7	164	NA	FALSE	FALSE	ASNue	-1	average fixpos(0.000000) is off from baseline(130.500000)!
